GT CPUP -26.330640 -57.330870 105.000000
ND KOUNC -20.5507 164.2861 88.0
AU MAW -67.604000 62.871000 12.000000 2014 3 13
II NNA -11.987500 -76.842200 575.000000 2014 3 13
II OBN 55.114600 36.567400 160.000000 2014 3 13
II PFO 33.610700 -116.455500 1280.000000 2014 3 13
II UOSS 24.945300 56.204200 284.400000 2014 3 13
II WRAB -19.933600 134.360000 366.000000 2014 3 13
II KIV 43.955300 42.686300 1054.000000 2014 3 13
IC QIZ 19.029100 109.844500 240.000000 2014 3 13
II ESK 55.316700 -3.205000 242.000000 2014 3 13
II LVZ 67.897900 34.651400 630.000000 2014 3 13
KZ ABKAR 49.255800 59.943100 362.000000 2014 3 13
II BRVK 53.058100 70.282800 330.000000 2014 3 13
II SUR -32.379700 20.811700 1770.000000 2014 3 13
HL ARG 36.213560 28.121220 148.000000 2014 3 13
HL ITM 37.178720 21.925220 423.000000 2014 3 13
IC WMQ 43.813800 87.704900 850.000000 2014 3 13
CN INK 68.306500 -133.525400 44.000000 2014 3 13
US KSU1 39.100900 -96.609400 317.000000 2014 3 13
CN LLLB 50.609000 -121.881500 700.000000 2014 3 13
CN SCHQ 54.832400 -66.833200 497.500000 2014 3 13
CN WHY 60.659700 -134.880600 1292.000000 2014 3 13
MY SBM 2.452900 112.214000 237.000000 2014 3 13
II COCO -12.190100 96.834900 1.000000 2014 3 13
II KURK 50.715400 78.620200 184.000000 2014 3 13
II MBAR -0.601900 30.738200 1390.000000 2014 3 13
DK BSD 55.113998 14.915000 88.000000 2014 3 13
DK DBG 74.307100 -20.219300 1.000000 2014 3 13
DK MUD 56.455002 9.173300 12.000000 2014 3 13
DK SCO 70.485600 -21.949700 69.000000 2014 3 13
DK TULEG 76.537400 -68.823700 38.000000 2014 3 13
II ABPO -19.018000 47.229000 1528.000000 2014 3 13
II ARU 56.429300 58.561500 260.000000 2014 3 13
II ERM 42.015000 143.157200 40.000000 2014 3 13
IC KMI 25.123300 102.740000 1975.000000 2014 3 13
IC LSA 29.703100 91.127000 3660.000000 2014 3 13
HT FNA 40.781800 21.383500 750.000000 2014 3 13
CN DRLN 49.256000 -57.504200 238.000000 2014 3 13
CU TGUH 14.057000 -87.273000 1151.000000 2014 3 13
GT LPAZ -16.287900 -68.130690 4817.000000 2014 3 13
TM UBPT 15.277300 105.469500 120.000000 2014 3 13
II NIL 33.650600 73.268600 629.000000 2014 3 13
C GO03 -27.593700 -70.234700 743.000000 2014 3 13
IU KBS 78.915400 11.938500 90.000000 2014 3 13
GE KMBO -1.126800 37.252300 1940.000000 2014 3 13
IU MAJO 36.545670 138.204060 405.000000 2011 3 11 10 BHZ 0.000000 -90.000000
JP ASAJ 44.118801 142.593002 220.000000 2011 3 11 -- BHZ 0.000000 -90.000000
JP CBIJ 27.095699 142.184494 150.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW YHNB 24.669500 121.375702 785.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW NACB 24.173800 121.594704 130.000000 2011 3 11 -- BHZ 0.000000 -90.000000
SS SAIP 15.214300 145.751907 229.000000 2011 3 11 02 BHZ 0.000000 -90.000000
TW SSLB 23.787600 120.954002 450.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW YULB 23.392500 121.297096 340.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW TPUB 23.300501 120.629601 370.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW TWGB 22.817699 121.079903 195.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TW KMNB 24.463800 118.388199 54.000000 2011 3 11 -- BHZ 0.000000 -90.000000
HK HKPS 22.277599 114.141502 196.300000 2011 3 11 -- BHZ 0.000000 -90.000000
AK NIKH 52.972100 -168.855000 199.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AV SSBA 54.771800 -164.126500 766.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AT SDPT 55.349300 -160.476593 74.000000 2011 3 11 -- BHZ 0.000000 -90.000000
AT OHAK 57.222500 -153.287506 77.500000 2011 3 11 -- BHZ 0.000000 -90.000000
AK KTH 63.552700 -150.923300 1172.000000 2011 3 11 -- BHZ 357.000000 -90.000000
AK RND 63.405600 -148.860200 993.600000 2011 3 11 -- BHZ 20.000000 -90.000000
AK HDA 64.409500 -146.947700 427.000000 2011 3 11 -- BHZ 14.500000 -90.000000
AK EYAK 60.548700 -145.750000 133.900000 2011 3 11 -- BHZ 0.000000 -90.000000
XZ BERG 60.392300 -143.703796 474.000000 2011 3 11 -- BHZ 0.000000 -90.000000
US WRAK 56.419100 -132.346600 80.900000 2011 3 11 -- BHZ 0.000000 -90.000000
UW SQM 48.073681 -123.048058 45.000000 2011 3 11 -- BHZ 0.000000 -90.000000
UW TOLT 47.694698 -121.689499 541.000000 2011 3 11 -- BHZ 0.000000 -90.000000
UW OMAK 48.358400 -119.333200 687.100000 2011 3 11 -- BHZ 0.000000 -90.000000
TA I05D 44.338600 -121.339500 811.000000 2011 3 11 -- BHZ 0.000000 -90.000000
TA O03D 40.294701 -121.801804 968.000000 2011 3 11 -- BHZ 0.000000 -90.000000
US MSO 46.829200 -113.940600 1264.000000 2011 3 11 -- BHZ 0.000000 -90.000000
US BOZ 45.596970 -111.629670 1589.000000 2011 3 11 -- BHZ 0.000000 -90.000000
