KZ VOS -- BHZ 2006 198 6.411417e+08 0.150000 3
KZ ZRNK -- BHZ 2006 198 6.411417e+08 0.150000 3
TW SSLB -- BHZ 2006 198 6.267525e+08 0.150000 3
YW TKVA 02 BHZ 2006 198 5.024896e+08 0.150000 3
AD DLV -- BHZ 2010 298 2.517041e+09 0.150000 3
AD SLV -- BHZ 2010 298 2.517041e+09 0.150000 3
AD SZP -- BHZ 2010 298 2.517041e+09 0.150000 3
AT SMY -- BHZ 2010 298 6.293789e+08 0.150000 3
AU CMSA -- BHZ 2010 298 2.517033e+09 0.150000 3
AU CTA -- BHZ 2010 298 2.032608e+10 0.150000 3
AU EIDS -- BHZ 2010 298 2.517033e+09 0.150000 3
AU HTT -- BHZ 2010 298 4.041162e+08 0.150000 3
AU KNRA -- BHZ 2010 298 2.517041e+09 0.150000 3
AU MORW -- BHZ 2010 298 2.517033e+09 0.150000 3
AU MTN -- BHZ 2010 298 2.517033e+09 0.150000 3
AU NFK -- BHZ 2010 298 2.517033e+09 0.150000 3
AU NIUE -- BHZ 2010 298 2.517033e+09 0.150000 3
AU NWAO -- BHZ 2010 298 6.296893e+09 0.150000 3
AU QIS -- BHZ 2010 298 4.022148e+09 0.150000 3
AU QLP -- BHZ 2010 298 4.022148e+09 0.150000 3
AU RABL -- BHZ 2010 298 2.508519e+09 0.150000 3
AU WB1 -- BHZ 2010 298 2.013498e+10 0.150000 3
AU WB2 -- BHZ 2010 298 1.961398e+10 0.150000 3
AU WB3 -- BHZ 2010 298 2.003578e+10 0.150000 3
AU WB4 -- BHZ 2010 298 2.017058e+10 0.150000 3
AU WB5 -- BHZ 2010 298 1.978808e+10 0.150000 3
AU WB6 -- BHZ 2010 298 1.996378e+10 0.150000 3
AU WB7 -- BHZ 2010 298 2.011428e+10 0.150000 3
AU WB8 -- BHZ 2010 298 1.992078e+10 0.150000 3
AU WB9 -- BHZ 2010 298 1.997988e+10 0.150000 3
AU WC1 -- BHZ 2010 298 2.018748e+10 0.150000 3
AU WC2 -- BHZ 2010 298 1.982898e+10 0.150000 3
AU WC4 -- BHZ 2010 298 1.992118e+10 0.150000 3
AU WR0 -- BHZ 2010 298 1.997978e+10 0.150000 3
AU WR1 -- BHZ 2010 298 2.009808e+10 0.150000 3
AU WR2 -- BHZ 2010 298 1.997958e+10 0.150000 3
AU WR3 -- BHZ 2010 298 1.996128e+10 0.150000 3
AU WR4 -- BHZ 2010 298 1.989398e+10 0.150000 3
AU WR5 -- BHZ 2010 298 2.014298e+10 0.150000 3
